official_parcel_id,pin14,total_permits,residential_growth_permits,commercial_activity_permits,redevelopment_signal_permits,demolition_permits,high_value_permits,major_value_permits,total_permit_amount,first_permit_date,latest_permit_date,active_year_count,dominant_permit_segment,dominant_growth_signal,permit_signal_score_max,permit_signal_score_avg,current_activity_status
CFS-PARCEL-0149735340,45893509410000,23,3,10,1,1,11,1,7425700.0,2016-07-19,2025-11-26,5,commercial_activity,major_growth,96.0,55.78,completed_historical
CFS-PARCEL-0149799983,56136905890000,22,4,8,7,2,4,1,39915776.0,2018-09-06,2025-03-13,7,commercial_activity,redevelopment_signal,96.0,68.95,active_construction
CFS-PARCEL-0149782253,56005303600000,21,5,7,6,0,7,3,6005656.5,2015-01-30,2025-01-08,6,commercial_activity,major_growth,96.0,66.29,completed_historical
CFS-PARCEL-0149782254,56005303600000,21,5,7,6,0,7,3,6005656.5,2015-01-30,2025-01-08,6,commercial_activity,major_growth,96.0,66.29,completed_historical
CFS-PARCEL-0149782270,56005303600000,21,5,7,6,0,7,3,6005656.5,2015-01-30,2025-01-08,6,commercial_activity,major_growth,96.0,66.29,completed_historical
CFS-PARCEL-0149749235,55078580460000,19,18,1,0,0,1,1,4803800.0,2017-03-15,2018-01-04,2,residential_growth,major_growth,96.0,69.16,no_recent_activity
CFS-PARCEL-0149749236,55078580460000,19,18,1,0,0,1,1,4803800.0,2017-03-15,2018-01-04,2,residential_growth,major_growth,96.0,69.16,no_recent_activity
CFS-PARCEL-0149742039,46917964890000,18,1,4,0,0,10,6,48682413.0,2009-01-01,2025-04-11,6,administrative_or_unknown,unknown,96.0,39.0,completed_historical
CFS-PARCEL-0149725985,45893530650000,18,5,7,1,1,7,1,1798379.0,2019-03-18,2025-12-19,5,commercial_activity,major_growth,96.0,64.06,completed_historical
CFS-PARCEL-0149752484,55053761620000,17,4,1,0,0,4,1,1351946.0,2017-03-29,2018-07-09,2,minor_maintenance,minor_activity,96.0,40.0,no_recent_activity
CFS-PARCEL-0149793095,56015145010000,16,6,3,1,3,7,4,9002313.0,2008-12-01,2025-10-30,8,residential_growth,major_growth,96.0,66.56,completed_historical
CFS-PARCEL-0149793096,56015145010000,16,6,3,1,3,7,4,9002313.0,2008-12-01,2025-10-30,8,residential_growth,major_growth,96.0,66.56,completed_historical
CFS-PARCEL-0149736505,45997905260000,15,13,1,0,0,1,1,2825500.0,2017-04-03,2019-11-01,3,residential_growth,major_growth,96.0,66.4,no_recent_activity
CFS-PARCEL-0149801115,56118939950000,15,5,2,0,0,5,1,2676213.0,2012-12-30,2024-12-12,5,administrative_or_unknown,unknown,96.0,42.67,completed_historical
CFS-PARCEL-0149801116,56118939950000,15,5,2,0,0,5,1,2676213.0,2012-12-30,2024-12-12,5,administrative_or_unknown,unknown,96.0,42.67,completed_historical
CFS-PARCEL-0149801117,56118939950000,15,5,2,0,0,5,1,2676213.0,2012-12-30,2024-12-12,5,administrative_or_unknown,unknown,96.0,42.67,completed_historical
CFS-PARCEL-0149801118,56118939950000,15,5,2,0,0,5,1,2676213.0,2012-12-30,2024-12-12,5,administrative_or_unknown,unknown,96.0,42.67,completed_historical
CFS-PARCEL-0149784257,56016443100000,14,9,1,1,1,3,2,7353000.0,2007-07-01,2018-08-02,7,residential_growth,major_growth,96.0,67.64,no_recent_activity
CFS-PARCEL-0149755111,55172145850000,14,4,3,0,0,2,1,1910978.0,2007-09-01,2025-04-10,11,administrative_or_unknown,major_growth,96.0,46.29,completed_historical
CFS-PARCEL-0149755112,55172145850000,14,4,3,0,0,2,1,1910978.0,2007-09-01,2025-04-10,11,administrative_or_unknown,major_growth,96.0,46.29,completed_historical
CFS-PARCEL-0149726096,45893633730000,13,4,7,0,0,5,4,3360895.0,2015-07-31,2024-12-13,6,commercial_activity,moderate_activity,96.0,68.46,active_construction
CFS-PARCEL-0149736211,46809802820000,13,1,6,4,0,2,1,2132190.0,2015-01-05,2019-04-18,5,commercial_activity,moderate_activity,96.0,60.92,no_recent_activity
CFS-PARCEL-0149737057,46811572640000,13,6,4,1,0,3,1,1488426.0,2009-07-01,2024-09-23,10,residential_growth,major_growth,96.0,67.0,completed_historical
CFS-PARCEL-0149811532,56223087780000,13,3,6,1,0,2,1,939218.0,2003-06-01,2024-01-26,6,commercial_activity,major_growth,96.0,57.31,recently_issued
CFS-PARCEL-0149811540,56223087780000,13,3,6,1,0,2,1,939218.0,2003-06-01,2024-01-26,6,commercial_activity,major_growth,96.0,57.31,recently_issued
CFS-PARCEL-0149811541,56223087780000,13,3,6,1,0,2,1,939218.0,2003-06-01,2024-01-26,6,commercial_activity,major_growth,96.0,57.31,recently_issued
CFS-PARCEL-0149811542,56223087780000,13,3,6,1,0,2,1,939218.0,2003-06-01,2024-01-26,6,commercial_activity,major_growth,96.0,57.31,recently_issued
CFS-PARCEL-0149789642,56003988470000,13,11,2,0,0,1,1,798867.0,2018-09-19,2021-03-11,3,residential_growth,major_growth,96.0,69.23,no_recent_activity
CFS-PARCEL-0149741092,46907973010000,12,3,4,2,1,6,1,10267330.0,2014-05-02,2024-02-08,7,commercial_activity,major_growth,96.0,66.67,completed_historical
CFS-PARCEL-0149784354,56015640740000,12,3,6,1,0,4,1,2389354.0,2014-11-21,2023-09-19,6,commercial_activity,major_growth,96.0,67.58,recently_issued
CFS-PARCEL-0149807133,56211853700000,12,6,1,0,5,3,3,2172985.0,2014-01-13,2016-04-14,2,residential_growth,major_growth,96.0,68.67,no_recent_activity
CFS-PARCEL-0149734339,46724076740000,12,6,6,0,0,1,0,319700.0,2007-10-01,2023-04-06,8,commercial_activity,major_growth,96.0,71.67,active_construction
CFS-PARCEL-0149813847,56209703770000,11,2,5,1,1,3,2,17957322.0,2018-01-02,2025-03-11,6,commercial_activity,moderate_activity,96.0,64.64,active_construction
CFS-PARCEL-0149813848,56209703770000,11,2,5,1,1,3,2,17957322.0,2018-01-02,2025-03-11,6,commercial_activity,moderate_activity,96.0,64.64,active_construction
CFS-PARCEL-0149783059,56008278680000,11,5,1,1,0,2,1,1600280.0,2007-01-01,2024-07-02,9,residential_growth,major_growth,96.0,56.45,completed_historical
CFS-PARCEL-0149791320,56108217340000,11,2,3,2,0,3,1,1252047.0,2016-04-07,2025-05-22,2,commercial_activity,major_growth,96.0,53.27,completed_historical
CFS-PARCEL-0149811553,56223393280000,11,8,1,2,0,1,1,1205419.0,2008-01-01,2025-07-11,6,residential_growth,major_growth,96.0,72.18,active_construction
CFS-PARCEL-0149784288,56014424370000,10,2,3,1,0,7,5,22538020.0,2016-02-26,2025-04-30,5,commercial_activity,major_growth,96.0,64.5,completed_historical
CFS-PARCEL-0149793136,56015331620000,10,6,2,1,0,3,1,10173000.0,2010-11-29,2025-08-15,7,residential_growth,major_growth,96.0,70.9,completed_historical
CFS-PARCEL-0149744623,46808661890000,10,3,5,1,0,4,2,5432000.0,2015-12-02,2024-08-28,6,commercial_activity,major_growth,96.0,73.1,recently_issued
CFS-PARCEL-0149784209,56011782070000,10,4,4,0,2,1,1,4801850.0,2017-01-20,2019-11-26,3,residential_growth,major_growth,96.0,65.6,no_recent_activity
CFS-PARCEL-0149784210,56011782070000,10,4,4,0,2,1,1,4801850.0,2017-01-20,2019-11-26,3,residential_growth,major_growth,96.0,65.6,no_recent_activity
CFS-PARCEL-0149784266,56011782070000,10,4,4,0,2,1,1,4801850.0,2017-01-20,2019-11-26,3,residential_growth,major_growth,96.0,65.6,no_recent_activity
CFS-PARCEL-0149824677,56609504400000,10,5,1,0,1,5,4,3498495.0,2015-09-25,2016-09-26,2,residential_growth,major_growth,96.0,65.2,no_recent_activity
CFS-PARCEL-0149746526,55063286730000,10,3,5,2,0,5,1,1782264.0,2012-10-08,2018-01-23,5,commercial_activity,major_growth,96.0,77.4,no_recent_activity
CFS-PARCEL-0149812046,56225739990000,10,3,4,2,1,2,2,1430984.0,2015-05-12,2016-08-22,2,commercial_activity,moderate_activity,96.0,70.6,no_recent_activity
CFS-PARCEL-0149799725,56135999030000,9,2,1,2,3,3,2,35394733.0,2010-08-17,2019-08-08,5,demolition,redevelopment_signal,96.0,65.78,no_recent_activity
CFS-PARCEL-0149727550,45992845100000,9,3,3,0,1,1,1,12502505.0,2008-06-01,2021-07-23,7,residential_growth,major_growth,96.0,56.67,no_recent_activity
CFS-PARCEL-0149784359,56016087740000,9,1,4,1,1,4,1,6469825.0,2012-07-09,2020-12-21,6,commercial_activity,major_growth,96.0,68.78,no_recent_activity
CFS-PARCEL-0149726553,45897489230000,9,3,3,1,0,2,1,2524444.0,2010-03-19,2021-04-15,7,commercial_activity,major_growth,96.0,59.67,no_recent_activity
CFS-PARCEL-0149808497,56213801090001,9,2,4,3,0,5,2,2244569.0,2004-10-01,2025-09-23,7,commercial_activity,major_growth,96.0,79.44,completed_historical
CFS-PARCEL-0149726515,45894603780000,9,2,4,1,0,4,1,1611673.0,2017-09-07,2019-03-12,3,commercial_activity,major_growth,96.0,62.56,no_recent_activity
CFS-PARCEL-0149785996,56024048900000,9,3,2,0,0,1,0,473248.0,2007-09-01,2023-07-24,7,administrative_or_unknown,major_growth,96.0,44.89,recently_issued
CFS-PARCEL-0149796683,56129861640000,8,1,2,1,1,1,1,17922897.0,2016-04-01,2020-04-24,4,administrative_or_unknown,unknown,96.0,49.38,no_recent_activity
CFS-PARCEL-0149750925,46918146950000,8,2,5,0,0,7,2,8238991.0,2017-03-17,2025-10-09,5,commercial_activity,major_growth,96.0,79.75,completed_historical
CFS-PARCEL-0149735977,46808022840000,8,1,3,1,0,4,3,7806602.0,2015-09-14,2017-08-15,3,commercial_activity,major_growth,96.0,57.38,no_recent_activity
CFS-PARCEL-0149740689,46903539550000,8,2,2,1,0,2,1,6070295.0,2013-02-22,2024-03-07,5,commercial_activity,major_growth,96.0,54.38,completed_historical
CFS-PARCEL-0149764154,55280312750000,8,1,4,1,0,4,2,4421928.0,2020-04-14,2023-05-09,3,commercial_activity,major_growth,96.0,70.63,active_construction
CFS-PARCEL-0149726304,45893692210000,8,1,2,3,0,2,1,2522206.0,2017-02-22,2025-12-09,4,redevelopment_signal,redevelopment_signal,96.0,62.88,active_construction
CFS-PARCEL-0149758954,55194568360000,8,4,2,1,0,2,1,1172427.02,2014-05-22,2024-12-19,7,residential_growth,major_growth,96.0,67.88,completed_historical
CFS-PARCEL-0149758514,55187931960000,8,6,2,0,0,3,0,723000.0,2023-09-25,2024-10-24,2,residential_growth,major_growth,96.0,85.25,active_construction
CFS-PARCEL-0149735818,46807317370000,7,2,2,1,0,4,3,10825155.0,2018-01-11,2021-04-14,4,commercial_activity,major_growth,96.0,67.29,no_recent_activity
CFS-PARCEL-0149736004,46807622390000,7,3,2,0,0,5,2,8606847.0,2020-05-14,2021-10-29,2,residential_growth,major_growth,96.0,75.71,no_recent_activity
CFS-PARCEL-0149726270,45893676470000,7,1,3,0,0,1,1,5510050.0,2017-04-27,2021-09-17,4,commercial_activity,moderate_activity,96.0,46.86,no_recent_activity
CFS-PARCEL-0149736729,46809641010000,7,1,4,0,0,2,2,4834909.0,2015-07-23,2025-06-23,4,commercial_activity,moderate_activity,96.0,65.43,completed_historical
CFS-PARCEL-0149736730,46809641010000,7,1,4,0,0,2,2,4834909.0,2015-07-23,2025-06-23,4,commercial_activity,moderate_activity,96.0,65.43,completed_historical
CFS-PARCEL-0149784353,56015234600000,7,1,3,1,0,4,3,4772357.0,2016-02-10,2022-03-17,5,commercial_activity,major_growth,96.0,64.14,no_recent_activity
CFS-PARCEL-0149812981,56230282150000,7,0,3,2,1,2,2,2312446.0,2013-08-09,2018-10-16,4,commercial_activity,redevelopment_signal,96.0,65.71,no_recent_activity
CFS-PARCEL-0149782638,56004749300000,7,2,4,1,0,4,2,1929069.0,2021-06-02,2022-07-27,2,commercial_activity,major_growth,96.0,78.14,no_recent_activity
CFS-PARCEL-0149812558,56230652710000,7,1,2,0,4,1,1,1866666.0,2016-01-28,2016-09-21,1,demolition,redevelopment_signal,96.0,63.43,no_recent_activity
CFS-PARCEL-0149812559,56230652710000,7,1,2,0,4,1,1,1866666.0,2016-01-28,2016-09-21,1,demolition,redevelopment_signal,96.0,63.43,no_recent_activity
CFS-PARCEL-0149806989,56209596370000,7,2,2,0,3,1,1,1744066.0,2009-08-17,2021-03-08,4,demolition,redevelopment_signal,96.0,67.43,no_recent_activity
CFS-PARCEL-0149733548,46726826420000,7,5,1,0,0,4,1,1238471.0,2021-01-19,2024-05-14,4,residential_growth,major_growth,96.0,80.86,active_construction
CFS-PARCEL-0149782477,55442615610000,7,2,2,0,0,1,1,975161.0,2003-07-01,2023-12-19,7,administrative_or_unknown,major_growth,96.0,48.0,completed_historical
CFS-PARCEL-0149728606,45994874180000,7,2,1,4,0,2,1,825000.0,2017-03-17,2024-04-16,2,redevelopment_signal,redevelopment_signal,96.0,71.43,completed_historical
CFS-PARCEL-0149793158,56017755970000,7,2,2,1,0,2,1,816100.0,2008-07-01,2022-02-21,4,commercial_activity,major_growth,96.0,58.43,no_recent_activity
CFS-PARCEL-0149811659,56224356290000,7,2,1,1,0,1,1,737600.0,2016-02-18,2025-02-26,6,administrative_or_unknown,unknown,96.0,47.57,completed_historical
CFS-PARCEL-0149807393,56211819900000,7,3,3,0,0,1,1,569343.6,2004-12-01,2019-05-30,5,commercial_activity,major_growth,96.0,61.71,no_recent_activity
CFS-PARCEL-0149727764,45993104210000,6,4,2,0,0,3,1,21375182.0,2023-08-03,2025-04-29,2,residential_growth,major_growth,96.0,83.67,active_construction
CFS-PARCEL-0149763547,55280536450000,6,1,3,0,1,2,1,6490750.0,2016-06-23,2023-12-14,4,commercial_activity,major_growth,96.0,66.0,completed_historical
CFS-PARCEL-0149726516,45894615340000,6,1,5,0,0,1,1,1461600.0,2017-04-27,2024-01-16,5,commercial_activity,moderate_activity,96.0,71.67,active_construction
CFS-PARCEL-0149784078,56012038930000,6,1,3,1,0,2,1,1224621.0,2020-10-06,2024-06-25,3,commercial_activity,major_growth,96.0,64.83,active_construction
CFS-PARCEL-0149793066,56119378990000,6,0,4,1,0,2,0,725600.0,2019-05-17,2022-07-21,2,commercial_activity,moderate_activity,96.0,66.17,no_recent_activity
CFS-PARCEL-0149789586,56002778260000,6,1,3,1,0,1,1,705000.0,2013-01-30,2025-06-20,5,commercial_activity,major_growth,96.0,67.83,completed_historical
CFS-PARCEL-0149727097,45897251480000,5,1,2,0,0,2,1,8633000.0,2020-05-12,2021-11-29,2,commercial_activity,moderate_activity,96.0,53.6,no_recent_activity
CFS-PARCEL-0149735988,45980950850000,5,1,3,0,0,2,1,7582600.0,2016-02-26,2017-02-17,2,commercial_activity,moderate_activity,96.0,63.2,no_recent_activity
CFS-PARCEL-0149726809,45898295170000,5,4,1,0,0,2,1,5473321.75,2008-09-01,2018-11-06,2,residential_growth,major_growth,96.0,76.0,no_recent_activity
CFS-PARCEL-0149727545,45992012990000,5,3,1,0,0,1,1,4436595.0,2021-01-13,2024-02-14,3,residential_growth,major_growth,96.0,68.8,recently_issued
CFS-PARCEL-0149806674,56209716130000,5,1,3,1,0,2,1,1990425.0,2015-02-05,2025-07-23,4,commercial_activity,major_growth,96.0,81.0,active_construction
CFS-PARCEL-0149827405,56705876500000,5,4,1,0,0,3,0,1576692.0,2016-06-24,2022-09-16,2,residential_growth,major_growth,96.0,87.6,active_construction
CFS-PARCEL-0149752742,55094314560000,5,1,2,2,0,1,1,1430200.0,2018-06-05,2023-08-08,3,redevelopment_signal,redevelopment_signal,96.0,75.2,active_construction
CFS-PARCEL-0149826958,56702332070000,5,1,2,1,1,1,1,1409000.0,2017-05-31,2022-07-01,3,commercial_activity,redevelopment_signal,96.0,69.0,no_recent_activity
CFS-PARCEL-0149807773,56212691270000,5,2,1,0,1,1,1,1262940.0,2014-04-24,2017-09-15,3,residential_growth,major_growth,96.0,57.6,no_recent_activity
CFS-PARCEL-0149726261,45893564420000,5,1,2,1,0,1,1,1113864.21,2016-10-26,2023-05-03,4,commercial_activity,moderate_activity,96.0,62.2,active_construction
CFS-PARCEL-0149749316,55078684690000,5,2,2,0,0,2,1,967700.0,2015-04-27,2019-01-28,2,residential_growth,major_growth,96.0,65.6,no_recent_activity
CFS-PARCEL-0149790038,56107296960000,5,3,1,0,0,1,1,929000.0,2015-06-11,2022-04-28,2,residential_growth,major_growth,96.0,62.4,no_recent_activity
CFS-PARCEL-0149735573,45895775580000,5,1,2,2,0,1,1,845900.0,2020-10-06,2025-10-23,3,redevelopment_signal,redevelopment_signal,96.0,71.2,completed_historical
CFS-PARCEL-0149788752,56100322920000,5,2,1,0,0,2,0,696700.0,2020-08-20,2023-09-07,3,residential_growth,major_growth,96.0,53.2,recently_issued
CFS-PARCEL-0149812947,56230248110000,5,1,1,0,2,1,1,602400.0,2020-12-14,2021-08-20,2,demolition,redevelopment_signal,96.0,54.8,no_recent_activity
CFS-PARCEL-0149814324,56211925600000,5,1,2,0,1,1,1,594300.0,2009-09-18,2016-05-04,3,commercial_activity,moderate_activity,96.0,56.4,no_recent_activity
CFS-PARCEL-0149766909,55298881980000,5,1,4,0,0,1,0,467100.0,2023-07-10,2024-09-06,2,commercial_activity,moderate_activity,96.0,78.4,active_construction
CFS-PARCEL-0149808026,56211946480000,5,2,1,0,0,0,0,56000.0,2007-01-01,2023-05-10,4,residential_growth,major_growth,96.0,52.0,active_construction
CFS-PARCEL-0149808027,56211946480000,5,2,1,0,0,0,0,56000.0,2007-01-01,2023-05-10,4,residential_growth,major_growth,96.0,52.0,active_construction
CFS-PARCEL-0149757649,55181642570000,4,1,1,1,0,1,1,37441922.0,2020-07-16,2022-06-23,2,residential_growth,major_growth,96.0,64.75,active_construction
CFS-PARCEL-0149727240,45992164760000,4,1,1,0,0,1,1,10394210.0,2015-07-30,2016-12-14,2,administrative_or_unknown,unknown,96.0,45.5,no_recent_activity
CFS-PARCEL-0149727289,45992164760000,4,1,1,0,0,1,1,10394210.0,2015-07-30,2016-12-14,2,administrative_or_unknown,unknown,96.0,45.5,no_recent_activity
CFS-PARCEL-0149771459,55275318070000,4,1,1,0,0,2,1,7335325.0,2020-06-19,2021-03-10,2,residential_growth,major_growth,96.0,51.5,no_recent_activity
CFS-PARCEL-0149725908,45893535890000,4,1,1,2,0,2,1,2897200.0,2016-09-28,2023-01-30,4,redevelopment_signal,redevelopment_signal,96.0,77.0,recently_issued
CFS-PARCEL-0149740672,46902561610000,4,2,1,0,0,2,2,1865288.0,2007-03-01,2016-03-31,3,residential_growth,major_growth,96.0,67.0,no_recent_activity
CFS-PARCEL-0149727130,45898910870000,4,1,3,0,0,2,1,1677300.0,2009-12-01,2020-08-04,2,commercial_activity,major_growth,96.0,78.0,no_recent_activity
CFS-PARCEL-0149761009,55261829290000,4,1,1,0,0,1,1,1514700.0,2015-03-13,2015-12-18,1,residential_growth,major_growth,96.0,47.0,no_recent_activity
CFS-PARCEL-0149748019,55075632400000,4,2,1,0,0,1,1,1442104.0,2020-07-10,2020-10-16,1,residential_growth,major_growth,96.0,64.0,no_recent_activity
CFS-PARCEL-0149820896,56333925670000,4,1,1,0,1,1,1,1398398.0,2016-07-11,2016-09-21,1,residential_growth,major_growth,96.0,55.0,no_recent_activity
CFS-PARCEL-0149782271,56005336980000,4,1,2,0,0,1,1,1212949.0,2021-02-19,2021-03-03,1,commercial_activity,moderate_activity,96.0,57.0,no_recent_activity
CFS-PARCEL-0149811743,56226954420000,4,2,2,0,0,1,1,1102662.0,2004-05-01,2025-10-22,3,residential_growth,major_growth,96.0,73.5,completed_historical
CFS-PARCEL-0149782087,56003985140000,4,1,1,0,1,1,1,1073800.0,2016-09-12,2017-03-15,2,residential_growth,major_growth,96.0,55.0,no_recent_activity
CFS-PARCEL-0149782120,56004825730000,4,1,2,0,0,3,1,1061000.0,2012-03-14,2018-03-07,4,commercial_activity,major_growth,96.0,69.0,no_recent_activity
CFS-PARCEL-0149732530,46724053120000,4,1,2,0,1,1,1,992144.0,2021-09-01,2021-10-29,1,commercial_activity,moderate_activity,96.0,70.5,no_recent_activity
CFS-PARCEL-0149766116,55297175880000,4,2,1,0,0,1,1,961000.0,2016-12-05,2021-09-07,3,residential_growth,major_growth,96.0,58.5,no_recent_activity
CFS-PARCEL-0149808372,56211878550000,4,0,2,1,0,2,0,439239.0,2016-01-04,2022-07-07,3,commercial_activity,major_growth,96.0,62.75,no_recent_activity
CFS-PARCEL-0149726851,45895534670000,4,1,1,2,0,1,0,285500.0,2007-09-01,2023-03-01,4,redevelopment_signal,major_growth,96.0,71.5,recently_issued
CFS-PARCEL-0149750922,46916098920000,3,2,1,0,0,2,2,35327930.5,2015-01-20,2015-07-02,1,residential_growth,major_growth,96.0,89.33,no_recent_activity
CFS-PARCEL-0149802833,56145242750000,3,1,1,0,0,2,2,16178202.0,2018-05-22,2020-06-12,2,commercial_activity,major_growth,96.0,66.67,no_recent_activity
CFS-PARCEL-0149773418,55446213790000,3,1,2,0,0,2,2,14599144.05,2016-10-19,2017-07-03,2,commercial_activity,major_growth,96.0,84.67,no_recent_activity
CFS-PARCEL-0149787016,56031349010000,3,1,2,0,0,1,1,6662026.0,2017-11-29,2021-02-25,3,commercial_activity,moderate_activity,96.0,73.33,no_recent_activity
CFS-PARCEL-0149785746,56024752000000,3,1,1,0,0,1,1,6000000.0,2005-10-01,2014-01-30,3,residential_growth,major_growth,96.0,55.33,no_recent_activity
CFS-PARCEL-0149785747,56024752000000,3,1,1,0,0,1,1,6000000.0,2005-10-01,2014-01-30,3,residential_growth,major_growth,96.0,55.33,no_recent_activity
CFS-PARCEL-0149812076,56224600030000,3,1,1,0,0,1,1,5754730.0,2016-01-12,2016-06-23,1,residential_growth,major_growth,96.0,55.33,no_recent_activity
CFS-PARCEL-0149747229,55073313150000,3,1,1,0,0,1,1,5092553.0,2017-08-30,2017-11-30,1,residential_growth,major_growth,96.0,55.33,no_recent_activity
CFS-PARCEL-0149750105,55079732770000,3,1,1,0,0,2,2,3760000.0,2019-03-11,2019-04-26,1,commercial_activity,major_growth,96.0,66.67,no_recent_activity
CFS-PARCEL-0149750106,55079732770000,3,1,1,0,0,2,2,3760000.0,2019-03-11,2019-04-26,1,commercial_activity,major_growth,96.0,66.67,no_recent_activity
CFS-PARCEL-0149793139,56016566850000,3,0,2,0,0,2,1,3713000.0,2019-09-24,2022-07-08,2,commercial_activity,major_growth,96.0,64.67,no_recent_activity
CFS-PARCEL-0149824692,56301925050000,3,1,1,0,0,1,1,3441979.0,2021-10-25,2022-11-15,2,residential_growth,major_growth,96.0,66.0,no_recent_activity
CFS-PARCEL-0149811626,56224739940000,3,1,1,0,0,1,1,2790222.0,2020-10-22,2020-12-08,1,residential_growth,major_growth,96.0,55.33,no_recent_activity
CFS-PARCEL-0149728158,45978474490000,3,1,1,0,0,1,1,2542100.0,2016-08-11,2017-03-23,2,residential_growth,major_growth,96.0,55.33,no_recent_activity
CFS-PARCEL-0149789918,56107279900000,3,1,1,0,0,1,1,2249200.0,2015-09-22,2016-07-12,2,residential_growth,major_growth,96.0,55.33,no_recent_activity
CFS-PARCEL-0149807600,56209804620000,3,0,1,0,1,1,1,2015107.0,2014-08-06,2018-04-25,2,commercial_activity,major_growth,96.0,52.67,no_recent_activity
CFS-PARCEL-0149792935,56012462350000,3,1,2,0,0,2,2,1820000.0,2019-01-25,2021-02-08,2,commercial_activity,major_growth,96.0,82.67,no_recent_activity
CFS-PARCEL-0149781868,56004748700000,3,2,1,0,0,3,2,1585919.0,2021-06-02,2021-11-04,1,residential_growth,major_growth,96.0,92.67,no_recent_activity
CFS-PARCEL-0149782272,56005352850000,3,1,2,0,0,1,1,1507500.0,2016-06-21,2018-07-26,2,commercial_activity,moderate_activity,96.0,73.33,no_recent_activity
CFS-PARCEL-0149793097,56015203740000,3,1,2,0,0,2,1,1432700.0,2009-03-01,2022-11-23,3,commercial_activity,major_growth,96.0,84.67,no_recent_activity
CFS-PARCEL-0149799778,56136944130000,3,1,2,0,0,2,2,1329315.0,2013-02-12,2016-07-19,3,commercial_activity,major_growth,96.0,86.67,no_recent_activity
CFS-PARCEL-0149756890,55079662010000,3,2,1,0,0,1,1,1306000.0,2013-02-22,2017-04-04,3,residential_growth,major_growth,96.0,77.33,no_recent_activity
CFS-PARCEL-0149807352,56212604300000,3,1,1,0,1,1,1,1149030.0,2021-03-24,2021-08-17,1,residential_growth,major_growth,96.0,70.67,no_recent_activity
CFS-PARCEL-0149782645,56003871830000,3,1,1,0,0,1,1,1087500.0,2015-08-26,2025-04-15,2,residential_growth,major_growth,96.0,57.33,completed_historical
CFS-PARCEL-0149782652,56003871830000,3,1,1,0,0,1,1,1087500.0,2015-08-26,2025-04-15,2,residential_growth,major_growth,96.0,57.33,completed_historical
CFS-PARCEL-0149783361,56010351470000,3,1,1,0,0,1,1,940584.0,2021-07-08,2021-11-24,1,residential_growth,major_growth,96.0,62.67,no_recent_activity
CFS-PARCEL-0149812597,56230302440000,3,1,1,0,0,2,1,933488.0,2020-02-26,2021-06-28,2,residential_growth,major_growth,96.0,61.33,no_recent_activity
CFS-PARCEL-0149808536,56212586290000,3,2,1,0,0,1,1,885300.0,2017-12-11,2018-01-23,2,residential_growth,major_growth,96.0,75.33,no_recent_activity
CFS-PARCEL-0149782667,56004830540000,3,1,1,0,0,1,1,869438.0,2020-09-24,2021-04-07,2,residential_growth,major_growth,96.0,55.33,no_recent_activity
CFS-PARCEL-0149782296,56005344860000,3,1,2,0,0,1,1,822900.0,2018-09-14,2024-12-03,3,commercial_activity,moderate_activity,96.0,78.0,active_construction
CFS-PARCEL-0149740887,46906695110000,3,1,2,0,0,2,0,750800.0,2023-03-21,2024-02-20,2,commercial_activity,major_growth,96.0,86.67,recently_issued
CFS-PARCEL-0149806945,56210488490000,3,1,1,0,1,1,1,723455.0,2014-05-29,2025-10-15,2,residential_growth,major_growth,96.0,72.67,completed_historical
CFS-PARCEL-0149789147,56101960490000,3,1,2,0,0,1,1,713500.0,2017-10-11,2017-11-08,1,commercial_activity,moderate_activity,96.0,76.0,no_recent_activity
CFS-PARCEL-0149736331,46810136730000,3,1,1,0,0,1,1,713000.0,2015-10-02,2016-01-21,2,residential_growth,major_growth,96.0,55.33,no_recent_activity
CFS-PARCEL-0149807581,56209862490000,3,0,2,0,0,1,0,451000.0,2018-10-17,2023-09-25,3,commercial_activity,major_growth,96.0,55.33,recently_issued
CFS-PARCEL-0149819185,56310320950000,3,1,1,0,1,1,0,394800.0,2006-12-01,2024-03-08,3,commercial_activity,major_growth,96.0,77.33,active_construction
CFS-PARCEL-0149747798,55072525450000,3,0,2,0,0,1,0,299700.0,2019-04-11,2025-05-02,3,commercial_activity,major_growth,96.0,57.33,recently_issued
CFS-PARCEL-0149747799,55072525450000,3,0,2,0,0,1,0,299700.0,2019-04-11,2025-05-02,3,commercial_activity,major_growth,96.0,57.33,recently_issued
CFS-PARCEL-0149816301,56241122120000,3,0,1,2,0,1,0,267000.0,2022-10-27,2024-03-22,2,redevelopment_signal,redevelopment_signal,96.0,84.0,active_construction
CFS-PARCEL-0149816302,56241122120000,3,0,1,2,0,1,0,267000.0,2022-10-27,2024-03-22,2,redevelopment_signal,redevelopment_signal,96.0,84.0,active_construction
CFS-PARCEL-0149796326,56039847040000,3,1,2,0,0,1,0,158000.0,2022-05-02,2022-08-19,1,commercial_activity,moderate_activity,96.0,82.67,no_recent_activity
CFS-PARCEL-0149825439,56304051220000,3,1,1,1,0,1,0,138000.0,2023-11-17,2024-07-19,2,commercial_activity,major_growth,96.0,83.67,active_construction
CFS-PARCEL-0149727353,45990495080000,2,1,1,0,0,1,1,5265090.0,2021-03-02,2022-01-20,2,residential_growth,major_growth,96.0,79.0,no_recent_activity
