"B1_ALT_ID","B1_APP_TYPE_ALIAS","B1_FILE_DD","address","parcelNum","CO_Issued","CO_Date"
"BU2026-01371","Building Residential New","2026-05-04 00:00:00","233 BOGER CT SW, AC# CONCORD, NC 28025","56209294210000","0",""
"BU2026-01380","Building Residential New","2026-05-04 00:00:00","5355 MONTANA CIR NW, AC# CONCORD, NC 28027","56013224460000","0",""
"BU2026-01381","Building Residential New","2026-05-04 00:00:00","570 MARIGOLD DR, AC# KANNAPOLIS, NC 28083","56128999530000","0",""
"BU2026-01382","Building Residential New","2026-05-04 00:00:00","804 EVERGREEN AVE, AC# KANNAPOLIS, NC 28081","56131504070000","0",""
"BU2026-01325","Building Residential New","2026-05-01 00:00:00","566 HARPERSFIELD DR KANNAPOLIS, NC 28081","244F017","0",""
"BU2026-01326","Building Residential New","2026-05-01 00:00:00","3620 MUDDY CREEK RD MIDLAND, NC 28107","55447885180000","0",""
"BU2026-01328","Building Residential New","2026-05-01 00:00:00","6399 KLUTTZ RD CONCORD, NC 28025","56630436140000","0",""
"BU2026-01329","Building Residential New","2026-05-01 00:00:00","3636 MUDDY CREEK RD MIDLAND, NC 28107","55447896180000","0",""
"BU2026-01330","Building Residential New","2026-05-01 00:00:00","2158 MINERAL SPRINGS LN HARRISBURG, NC 28075","55148905850000","0",""
"BU2026-01331","Building Residential New","2026-05-01 00:00:00","12326 PIT MINE WAY MIDLAND, NC 28107","55242841320000","0",""
"BU2026-01332","Building Residential New","2026-05-01 00:00:00","8423 KLUTTZ RD, AC# ROCKWELL, NC 28138","56731682620000","0",""
"BU2026-01337","Building Residential New","2026-05-01 00:00:00","3628 MUDDY CREEK RD MIDLAND, NC 28107","55447886630000","0",""
"BU2026-01341","Building Residential New","2026-05-01 00:00:00","671 DOWNSHIRE ROAD NW RD NW CONCORD, NC 28027","46816225400000","0",""
"BU2026-01342","Building Residential New","2026-05-01 00:00:00","674 DOWNSHIRE ROAD NW RD NW CONCORD, NC 28027","46816245220000","0",""
"BU2026-01344","Building Residential New","2026-05-01 00:00:00","651 NUTGROVE DRIVE NW DR NW CONCORD, NC 28027","46816255640000","0",""
"BU2026-01346","Building Residential New","2026-05-01 00:00:00","675 DOWNSHIRE ROAD NW RD NW CONCORD, NC 28027","46816225570000","0",""
"BU2026-01302","Building Residential New","2026-04-30 00:00:00","606 HOT SPRINGS DR KANNAPOLIS, NC 28081","154I232","0",""
"BU2026-01303","Building Residential New","2026-04-30 00:00:00","9573 TEAMWORK ST NW CONCORD, NC 28027","46813774700000","0",""
"BU2026-01304","Building Residential New","2026-04-30 00:00:00","9577 TEAMWORK ST NW CONCORD, NC 28027","46813773280000","0",""
"BU2026-01306","Building Residential New","2026-04-30 00:00:00","9581 TEAMWORK ST NW CONCORD, NC 28027","46813763770000","0",""
"BU2026-01307","Building Residential New","2026-04-30 00:00:00","613 HOT SPRINGS DR KANNAPOLIS, NC 28081","154I228","0",""
"BU2026-01308","Building Residential New","2026-04-30 00:00:00","12374 PIT MINE WAY MIDLAND, NC 28107","55242729240000","0",""
"BU2026-01309","Building Residential New","2026-04-30 00:00:00","12314 PIT MINE WAY MIDLAND, NC 28107","55242841820000","0",""
"BU2026-01310","Building Residential New","2026-04-30 00:00:00","12362 PIT MINE WAY MIDLAND, NC 28107","55242820710000","0",""
"BU2026-01311","Building Residential New","2026-04-30 00:00:00","12350 PIT MINE WAY MIDLAND, NC 28107","55242830260000","0",""
"BU2026-01312","Building Residential New","2026-04-30 00:00:00","2188 MINERAL SPRINGS LN HARRISBURG, NC 28075","55148907640000","0",""
"BU2026-01313","Building Residential New","2026-04-30 00:00:00","2166 MINERAL SPRINGS LN HARRISBURG, NC 28075","55148906530000","0",""
"BU2026-01314","Building Residential New","2026-04-30 00:00:00","2182 MINERAL SPRINGS LN HARRISBURG, NC 28075","55148906790000","0",""
"BU2026-01315","Building Residential New","2026-04-30 00:00:00","12338 PIT MINE WAY MIDLAND, NC 28107","55242831800000","0",""
"BU2026-01316","Building Residential New","2026-04-30 00:00:00","9575 TEAMWORK ST NW CONCORD, NC 28027","46813773490000","0",""
"BU2026-01317","Building Residential New","2026-04-30 00:00:00","9579 TEAMWORK ST NW CONCORD, NC 28027","46813773080000","0",""
"BU2026-01321","Building Residential New","2026-04-30 00:00:00","906 PICKNEY ST, AC# MT PLEASANT, NC 28124","56605614760000","0",""
"BU2026-01322","Building Residential New","2026-04-30 00:00:00","391 W 18TH ST KANNAPOLIS, NC 28081","154I030","0",""
"BU2026-01323","Building Residential New","2026-04-30 00:00:00","7009 BIL MAR DR, AC# HARRISBURG, NC 28075","55174458000000","0",""
"BU2026-01284","Building Residential New","2026-04-29 00:00:00","10032 CANNON VISTA LN, AC# KANNAPOLIS, NC 28027","46728491300000","0",""
"BU2026-01286","Building Residential New","2026-04-29 00:00:00","3160 LAVENDER LN KANNAPOLIS, NC 28083","158B051","0",""
"BU2026-01293","Building Residential New","2026-04-29 00:00:00","462 DALE EARNHARDT BLVD KANNAPOLIS, NC 28081","56134859370000","0",""
"BU2026-01296","Building Residential New","2026-04-29 00:00:00","3130 LAVENDER LN KANNAPOLIS, NC 28083","158B054","0",""
"BU2026-01297","Building Residential New","2026-04-29 00:00:00","3174 FARMWOOD BLVD SW, LT# CONCORD, NC 28027","55196429720000","0",""
"BU2026-01298","Building Commercial New","2026-04-29 00:00:00","4525 WEDDINGTON RD, AC# CONCORD, NC 28027","56007085600000","0",""
"BU2026-01300","Building Commercial New","2026-04-29 00:00:00","87 PALASIDE DR NE CONCORD, NC 28025","56214651550000","0",""
"BU2026-01265","Building Residential New","2026-04-28 00:00:00","454 DALE EARNHARDT BLVD KANNAPOLIS, NC 28081","56134950610000","0",""
"BU2026-01268","Building Residential New","2026-04-28 00:00:00","7001 BIL MAR DR, AC# HARRISBURG, NC 28075","55174468150000","0",""
"BU2026-01269","Building Residential New","2026-04-28 00:00:00","407 KIMBALL ST KANNAPOLIS, NC 28081","152A028","0",""
"BU2026-01271","Building Residential New","2026-04-28 00:00:00","409 KIMBALL ST KANNAPOLIS, NC 28081","152A023","0",""
"BU2026-01272","Building Residential New","2026-04-28 00:00:00","3150 LAVENDER LN KANNAPOLIS, NC 28083","158B052","0",""
"BU2026-01273","Building Residential New","2026-04-28 00:00:00","3190 LAVENDER LN KANNAPOLIS, NC 28083","158B048","0",""
"BU2026-01275","Building Residential New","2026-04-28 00:00:00","3155 LAVENDER LN KANNAPOLIS, NC 28083","158B024","0",""
"BU2026-01277","Building Residential New","2026-04-28 00:00:00","3180 LAVENDER LN KANNAPOLIS, NC 28083","158B049","0",""
"BU2026-01278","Building Residential New","2026-04-28 00:00:00","458 DALE EARNHARDT BLVD KANNAPOLIS, NC 28081","56134859590000","0",""
"BU2026-01243","Building Residential New","2026-04-27 00:00:00","307 W 13TH ST KANNAPOLIS, NC 28081","152A024","0",""
"BU2026-01244","Building Residential New","2026-04-27 00:00:00","3170 LAVENDER LN KANNAPOLIS, NC 28083","158B050","0",""
"BU2026-01246","Building Residential New","2026-04-27 00:00:00","3438 CHAROLAIS LN HARRISBURG, NC 28075","55173477830000","0",""
"BU2026-01247","Building Residential New","2026-04-27 00:00:00","3446 CHAROLAIS LN HARRISBURG, NC 28075","55173477230000","0",""
"BU2026-01248","Building Residential New","2026-04-27 00:00:00","3439 CHAROLAIS LN HARRISBURG, NC 28075","55173475750000","0",""
"BU2026-01251","Building Residential New","2026-04-27 00:00:00","607 HOT SPRINGS DR KANNAPOLIS, NC 28081","154I229","0",""
"BU2026-01252","Building Residential New","2026-04-27 00:00:00","600 HOT SPRINGS DR KANNAPOLIS, NC 28081","154I231","0",""
"BU2026-01259","Building Residential New","2026-04-27 00:00:00","71 RUDDY DUCK RD SW, AC# CONCORD, NC 28027","55096524070000","0",""
"BU2026-01260","Building Residential New","2026-04-27 00:00:00","73 RUDDY DUCK RD SW, AC# CONCORD, NC 28027","55096524150000","0",""
"BU2026-01261","Building Residential New","2026-04-27 00:00:00","75 RUDDY DUCK RD SW, AC# CONCORD, NC 28027","55096524130000","0",""
"BU2026-01262","Building Residential New","2026-04-27 00:00:00","77 RUDDY DUCK RD SW, AC# CONCORD, NC 28027","55096524210000","0",""
"BU2026-01228","Building Residential New","2026-04-24 00:00:00","2975 OLD AIRPORT RD, AC# CONCORD, NC 28025","56404069760000","0",""
"BU2026-01229","Building Residential New","2026-04-24 00:00:00","10037 CANNON VISTA LN, AC# KANNAPOLIS, NC 28027","46728379380000","0",""
"BU2026-01230","Building Residential New","2026-04-24 00:00:00","10036 CANNON VISTA LN, AC# KANNAPOLIS, NC 28027","46728481710000","0",""
"BU2026-01231","Building Residential New","2026-04-24 00:00:00","6385 RAY LINKER RD, AC# CONCORD, NC 28025","55575861220000","0",""
"BU2026-01232","Building Residential New","2026-04-24 00:00:00","11291 WIDENHOUSE RD MIDLAND, NC 28107","55555423190000","0",""
"BU2026-01238","Building Residential New","2026-04-24 00:00:00","10040 CANNON VISTA LN, AC# KANNAPOLIS, NC 28027","46728481130000","0",""
"BU2026-01240","Building Residential New","2026-04-24 00:00:00","10033 CANNON VISTA LN, AC# KANNAPOLIS, NC 28027","46728389540000","0",""
"BU2026-01241","Building Residential New","2026-04-24 00:00:00","10029 CANNON VISTA LN, AC# KANNAPOLIS, NC 28027","46728399120000","0",""
"BU2026-01211","Building Residential New","2026-04-23 00:00:00","3145 EVA DR NW, AC# CONCORD, NC 28027","56114027580000","0",""
"BU2026-01212","Building Residential New","2026-04-23 00:00:00","2575 CORNELIUS PL NW, AC# CONCORD, NC 28027","56116108440000","0",""
"BU2026-01214","Building Residential New","2026-04-23 00:00:00","3590 MUDDY CREEK RD MIDLAND, NC 28107","55447874190000","0",""
"BU2026-01216","Building Residential New","2026-04-23 00:00:00","3609 MUDDY CREEK RD MIDLAND, NC 28107","55447856860000","0",""
"BU2026-01217","Building Residential New","2026-04-23 00:00:00","3668 MUDDY CREEK RD MIDLAND, NC 28107","55448809020000","0",""
"BU2026-01223","Building Residential New","2026-04-23 00:00:00","3652 MUDDY CREEK RD MIDLAND, NC 28107","55447897990000","0",""
"BU2026-01224","Building Residential New","2026-04-23 00:00:00","663 DOWNSHIRE ROAD NW RD NW CONCORD, NC 28027","46816223360000","0",""
"BU2026-01225","Building Residential New","2026-04-23 00:00:00","1568 GOSSAGE LN NW, AC# CONCORD, NC 28027","46815871680000","0",""
"BU2026-01213","Building Commercial New","2026-04-23 00:00:00","1465 CONCORD PKWY S CONCORD, NC 28027","55194706110000","0",""
"BU2026-01218","Building Commercial New","2026-04-23 00:00:00","2400 OLD BEATTY FORD RD CHINA GROVE, NC 28023","147 147","0",""
"BU2026-01190","Building Residential New","2026-04-22 00:00:00","795 KITFOX DRIVE NW DR NW CONCORD, NC 28027","56107436660000","0",""
"BU2026-01191","Building Residential New","2026-04-22 00:00:00","793 KITFOX DR NW CONCORD, NC 28027","56107436590000","0",""
"BU2026-01192","Building Residential New","2026-04-22 00:00:00","791 KITFOX DR NW CONCORD, NC 28027","56107437510000","0",""
"BU2026-01193","Building Residential New","2026-04-22 00:00:00","789 KITFOX DR NW CONCORD, NC 28027","56107437330000","0",""
"BU2026-01196","Building Residential New","2026-04-22 00:00:00","803 SKYLAND ST, LT# A KANNAPOLIS, NC 28083","56231718240000","0",""
"BU2026-01197","Building Residential New","2026-04-22 00:00:00","803 SKYLAND ST, LT# B KANNAPOLIS, NC 28083","56231718240000","0",""
"BU2026-01198","Building Residential New","2026-04-22 00:00:00","571 HARPERSFIELD DR KANNAPOLIS, NC 28081","244F025","0",""
"BU2026-01199","Building Residential New","2026-04-22 00:00:00","553 HARPERSFIELD DR KANNAPOLIS, NC 28081","244F028","0",""
"BU2026-01200","Building Residential New","2026-04-22 00:00:00","3612 MUDDY CREEK RD MIDLAND, NC 28107","55447875630000","0",""
"BU2026-01201","Building Residential New","2026-04-22 00:00:00","3558 MUDDY CREEK RD MIDLAND, NC 28107","55447851210000","0",""
"BU2026-01202","Building Residential New","2026-04-22 00:00:00","8047 MIDAS LN, AC# LOCUST, NC 28097","55763742250000","0",""
"BU2026-01205","Building Residential New","2026-04-22 00:00:00","3676 MUDDY CREEK RD MIDLAND, NC 28107","55448809090000","0",""
"BU2026-01208","Building Residential New","2026-04-22 00:00:00","234 FALCON DR, AC# CONCORD, NC 28025","55371977450000","0",""
"BU2026-01209","Building Residential New","2026-04-22 00:00:00","3677 MUDDY CREEK RD MIDLAND, NC 28107","55447970900000","0",""
"BU2026-01164","Building Residential New","2026-04-21 00:00:00","105 SWINK ST SW CONCORD, NC 28027","56204153240000","0",""
"BU2026-01165","Building Residential New","2026-04-21 00:00:00","880 OLD CHARLOTTE RD SW, LT# CONCORD, NC 28027","55293861170000","0",""
"BU2026-01167","Building Residential New","2026-04-21 00:00:00","12521 CULP RD GOLD HILL, NC 28071","56922995870000","0",""
"BU2026-01168","Building Residential New","2026-04-21 00:00:00","667 DOWNSHIRE ROAD NW RD NW CONCORD, NC 28027","46816224330000","0",""
"BU2026-01169","Building Residential New","2026-04-21 00:00:00","670 DOWNSHIRE ROAD NW RD NW CONCORD, NC 28027","46816244160000","0",""
"BU2026-01171","Building Residential New","2026-04-21 00:00:00","664 DOWNSHIRE ROAD NW RD NW CONCORD, NC 28027","46816243090000","0",""
"BU2026-01172","Building Residential New","2026-04-21 00:00:00","310 GURLEY DR NW CONCORD, NC 28027","56210065920000","0",""
"BU2026-01173","Building Residential New","2026-04-21 00:00:00","664 JACKSON TER SW, LT# CONCORD, NC 28027","55292594970000","0",""
"BU2026-01174","Building Residential New","2026-04-21 00:00:00","312 GURLEY DR NW, AC# CONCORD, NC 28027","56210065710000","0",""
"BU2026-01175","Building Residential New","2026-04-21 00:00:00","668 JACKSON TER SW, LT# CONCORD, NC 28027","55292594810000","0",""
"BU2026-01180","Building Commercial New","2026-04-21 00:00:00","4075 CONCORD PKWY S CONCORD, NC 28027","55092178890000","0",""
"BU2026-01183","Building Commercial New","2026-04-21 00:00:00","4927 DOGWOOD BLVD KANNAPOLIS, NC 28081","56023946640000","0",""
"BU2026-01154","Building Residential New","2026-04-20 00:00:00","541 HARPERSFIELD DR KANNAPOLIS, NC 28081","244F030","0",""
"BU2026-01155","Building Residential New","2026-04-20 00:00:00","554 HARPERSFIELD DR KANNAPOLIS, NC 28081","244F015","0",""
"BU2026-01156","Building Residential New","2026-04-20 00:00:00","548 HARPERSFIELD DR KANNAPOLIS, NC 28081","244F014","0",""
"BU2026-01157","Building Residential New","2026-04-20 00:00:00","560 HARPERSFIELD DR KANNAPOLIS, NC 28081","244F016","0",""
"BU2026-01158","Building Residential New","2026-04-20 00:00:00","547 HARPERSFIELD DR KANNAPOLIS, NC 28081","244F029","0",""
"BU2026-01159","Building Residential New","2026-04-20 00:00:00","559 HARPERSFIELD DR KANNAPOLIS, NC 28081","244F027","0",""
"BU2026-01160","Building Residential New","2026-04-20 00:00:00","565 HARPERSFIELD DR KANNAPOLIS, NC 28081","244F026","0",""
"BU2026-01162","Building Residential New","2026-04-20 00:00:00","577 HARPERSFIELD DR KANNAPOLIS, NC 28081","244F024","0",""
"BU2026-01123","Building Residential New","2026-04-17 00:00:00","88 RUDDY DUCK RD SW, AC# CONCORD, NC 28027","55096512070000","0",""
"BU2026-01125","Building Residential New","2026-04-17 00:00:00","86 RUDDY DUCK RD SW CONCORD, NC 28027","55096502990000","0",""
"BU2026-01126","Building Residential New","2026-04-17 00:00:00","3168 TRAMORE DR HARRISBURG, NC 28075","55163196880000","0",""
"BU2026-01127","Building Residential New","2026-04-17 00:00:00","52 RUDDY DUCK RD SW, AC# CONCORD, NC 28027","55096506010000","0",""
"BU2026-01130","Building Residential New","2026-04-17 00:00:00","4911 ROCKWELL RD ROCKWELL, NC 28138","56737438340000","0",""
"BU2026-01134","Building Residential New","2026-04-17 00:00:00","6230 ACACIA PL MIDLAND, NC 28107","55641979210000","0",""
"BU2026-01135","Building Residential New","2026-04-17 00:00:00","50 RUDDY DUCK RD SW CONCORD, NC 28027","55096506030000","0",""
"BU2026-01136","Building Residential New","2026-04-17 00:00:00","10115 JIM SOSSOMAN RD, AC# MIDLAND, NC 28107","55550903180000","0",""
"BU2026-01137","Building Residential New","2026-04-17 00:00:00","84 RUDDY DUCK RD SW, AC# CONCORD, NC 28027","55096503910000","0",""
"BU2026-01138","Building Residential New","2026-04-17 00:00:00","48 RUDDY DUCK RD SW CONCORD, NC 28027","55095596950000","0",""
"BU2026-01139","Building Residential New","2026-04-17 00:00:00","46 RUDDY DUCK RD SW CONCORD, NC 28027","55095596980000","0",""
"BU2026-01142","Building Residential New","2026-04-17 00:00:00","82 RUDDY DUCK RD SW, AC# CONCORD, NC 28027","55096503830000","0",""
"BU2026-01144","Building Residential New","2026-04-17 00:00:00","80 RUDDY DUCK RD SW, AC# CONCORD, NC 28027","55096503860000","0",""
"BU2026-01099","Building Residential New","2026-04-16 00:00:00","92 RUDDY DUCK RD SW, AC# CONCORD, NC 28027","55096512130000","0",""
"BU2026-01100","Building Residential New","2026-04-16 00:00:00","90 RUDDY DUCK RD SW, AC# CONCORD, NC 28027","55096512150000","0",""
"BU2026-01102","Building Residential New","2026-04-16 00:00:00","58 RUDDY DUCK RD SW, AC# CONCORD, NC 28027","55096505250000","0",""
"BU2026-01103","Building Residential New","2026-04-16 00:00:00","56 RUDDY DUCK RD SW, AC# CONCORD, NC 28027","55096505180000","0",""
"BU2026-01105","Building Residential New","2026-04-16 00:00:00","210 MAHAN ST SW, LT# CONCORD, NC 28025","56209407170000","0",""
"BU2026-01106","Building Residential New","2026-04-16 00:00:00","3229 TRAMORE DR HARRISBURG, NC 28075","55163153420000","0",""
"BU2026-01107","Building Residential New","2026-04-16 00:00:00","74 RUDDY DUCK RD SW, AC# CONCORD, NC 28027","55096503790000","0",""
"BU2026-01108","Building Residential New","2026-04-16 00:00:00","72 RUDDY DUCK RD SW, AC# CONCORD, NC 28027","55096504620000","0",""
"BU2026-01109","Building Residential New","2026-04-16 00:00:00","70 RUDDY DUCK RD SW, AC# CONCORD, NC 28027","55096504530000","0",""
"BU2026-01110","Building Residential New","2026-04-16 00:00:00","68 RUDDY DUCK RD SW, AC# CONCORD, NC 28027","55096504550000","0",""
"BU2026-01111","Building Residential New","2026-04-16 00:00:00","66 RUDDY DUCK RD SW, AC# CONCORD, NC 28027","55096503790000","0",""
"BU2026-01112","Building Residential New","2026-04-16 00:00:00","64 RUDDY DUCK RD SW, AC# CONCORD, NC 28027","55096504490000","0",""
"BU2026-01113","Building Residential New","2026-04-16 00:00:00","62 RUDDY DUCK RD SW, AC# CONCORD, NC 28027","55096505320000","0",""
"BU2026-01114","Building Residential New","2026-04-16 00:00:00","3660 MUDDY CREEK RD MIDLAND, NC 28107","55448808050000","0",""
